Customer ID,Customer Name,Segment,Region,State,City,Join Date,Geography Key,Recency,Frequency,Monetary,Total_Profit,Total_Units,First_Purchase,Last_Purchase,R_Score,F_Score,M_Score,RFM_Score,RFM Segment,Customer Lifetime Value,Average Order Value
CUST-0547,Samuel Garcia,Corporate,South,Florida,Miami,2023-11-11,GEO-0012,508,1,211.65,86.62,1,2025-02-08,2025-02-08,1,1,1,111,Low-Value Customers,211.65,211.65
CUST-0548,Heather Parker,Consumer,West,Oregon,Portland,2023-06-14,GEO-0016,241,6,3749.0,1418.76,13,2023-10-10,2025-11-02,2,4,4,244,Loyal Customers,3749.0,624.83
CUST-0549,Donald Rogers,Corporate,East,Massachusetts,Boston,2024-07-01,GEO-0002,347,5,899.55,368.47,8,2024-07-27,2025-07-19,2,3,2,232,At-Risk Customers,899.55,179.91
CUST-0550,Melissa Gomez,Consumer,West,Nevada,Las Vegas,2023-12-08,GEO-0029,1,4,3714.2,1558.15,6,2025-06-09,2026-06-30,5,3,4,534,Loyal Customers,3714.2,928.55
CUST-0551,Patricia Morris,Consumer,South,Florida,Orlando,2022-06-25,GEO-0021,137,11,6057.900000000001,2166.73,18,2022-07-22,2026-02-14,3,5,4,354,Loyal Customers,6057.9,550.72
CUST-0552,Joseph Jackson,Consumer,Central,Michigan,Detroit,2024-07-21,GEO-0024,197,3,1113.6,522.67,8,2025-04-09,2025-12-16,3,2,2,322,Potential Loyalists,1113.6,371.2
CUST-0553,Tyler Clark,Corporate,Central,Ohio,Columbus,2024-09-02,GEO-0004,136,7,9240.95,3066.62,19,2025-01-10,2026-02-15,3,4,5,345,Loyal Customers,9240.95,1320.14
CUST-0554,Richard Cruz,Corporate,South,Georgia,Atlanta,2023-10-16,GEO-0010,838,3,2349.25,1128.8799999999999,8,2023-12-19,2024-03-15,1,2,3,123,At-Risk Customers,2349.25,783.08
CUST-0555,William Hill,Consumer,West,Colorado,Denver,2022-02-16,GEO-0022,14,7,2477.3,966.14,15,2023-06-27,2026-06-17,5,4,3,543,Loyal Customers,2477.3,353.9
CUST-0556,Nathan Baker,Corporate,East,New York,New York City,2023-05-15,GEO-0014,115,7,1880.75,752.74,15,2024-03-11,2026-03-08,3,4,3,343,Loyal Customers,1880.75,268.68
CUST-0557,Eric Thompson,Corporate,Central,Michigan,Detroit,2025-02-20,GEO-0024,20,6,3685.65,1592.33,7,2025-04-30,2026-06-11,5,4,4,544,Champions,3685.65,614.28
CUST-0558,Jason Reyes,Consumer,South,Florida,Miami,2023-01-13,GEO-0012,523,1,42.75,19.95,1,2025-01-24,2025-01-24,1,1,1,111,Low-Value Customers,42.75,42.75
CUST-0559,Margaret Parker,Consumer,East,Pennsylvania,Philadelphia,2024-07-09,GEO-0006,81,2,128.0,23.04,2,2024-08-07,2026-04-11,4,2,1,421,New Customers,128.0,64.0
CUST-0560,Pamela Diaz,Consumer,East,Pennsylvania,Pittsburgh,2023-02-26,GEO-0031,985,1,638.0,308.5,2,2023-10-20,2023-10-20,1,1,2,112,Low-Value Customers,638.0,638.0
CUST-0561,Kimberly Rodriguez,Corporate,East,New York,Buffalo,2024-01-20,GEO-0028,113,6,2690.75,1216.64,21,2024-11-10,2026-03-10,3,4,3,343,Loyal Customers,2690.75,448.46
CUST-0562,Carol Sanchez,Consumer,Central,Illinois,Chicago,2024-09-29,GEO-0003,190,6,4388.45,1927.32,18,2024-10-18,2025-12-23,3,4,4,344,Loyal Customers,4388.45,731.41
CUST-0563,Angela Green,Corporate,South,Florida,Miami,2025-04-17,GEO-0012,136,5,1492.9,506.7,10,2025-07-11,2026-02-15,3,3,2,332,Potential Loyalists,1492.9,298.58
CUST-0564,Joseph Hall,Consumer,South,North Carolina,Charlotte,2025-06-18,GEO-0015,312,1,1598.0,688.75,2,2025-08-23,2025-08-23,2,1,3,213,At-Risk Customers,1598.0,1598.0
CUST-0565,Daniel Hill,Home Office,West,Washington,Spokane,2022-10-02,GEO-0007,46,9,3782.05,1456.79,16,2023-03-04,2026-05-16,4,5,4,454,Champions,3782.05,420.23
CUST-0566,Joshua Thomas,Consumer,West,Colorado,Denver,2023-01-10,GEO-0022,58,13,8414.449999999999,3399.75,25,2023-05-18,2026-05-04,4,5,5,455,Champions,8414.45,647.27
CUST-0567,Melissa Jackson,Consumer,South,Florida,Orlando,2025-05-06,GEO-0021,40,9,9834.2,3765.73,31,2025-05-16,2026-05-22,4,5,5,455,Champions,9834.2,1092.69
CUST-0568,Sarah Roberts,Consumer,South,Virginia,Richmond,2025-01-05,GEO-0013,70,6,2222.4,721.52,12,2025-07-10,2026-04-22,4,4,3,443,Loyal Customers,2222.4,370.4
CUST-0569,Alexander Thompson,Corporate,South,Virginia,Richmond,2023-08-15,GEO-0013,70,1,719.1,263.88,1,2026-04-22,2026-04-22,4,1,2,412,New Customers,719.1,719.1
CUST-0570,Sarah White,Consumer,South,Georgia,Atlanta,2025-06-22,GEO-0010,54,6,3945.05,1688.73,12,2025-07-19,2026-05-08,4,4,4,444,Champions,3945.05,657.51
CUST-0571,Michael Rivera,Home Office,South,Virginia,Richmond,2022-10-07,GEO-0013,275,3,880.0,440.28,6,2023-10-10,2025-09-29,2,2,2,222,Low-Value Customers,880.0,293.33
CUST-0572,Matthew Roberts,Home Office,South,Virginia,Richmond,2024-04-17,GEO-0013,39,3,886.8,306.98,10,2025-09-27,2026-05-23,4,2,2,422,New Customers,886.8,295.6
CUST-0573,Debra Morales,Consumer,South,Georgia,Atlanta,2024-09-27,GEO-0010,145,1,44.0,14.55,2,2026-02-06,2026-02-06,3,1,1,311,Low-Value Customers,44.0,44.0
CUST-0574,Nancy Hernandez,Corporate,East,Massachusetts,Boston,2023-08-22,GEO-0002,11,3,1074.45,459.58,4,2024-01-31,2026-06-20,5,2,2,522,New Customers,1074.45,358.15
CUST-0575,Robert Scott,Consumer,Central,Texas,Dallas,2022-12-11,GEO-0019,252,3,652.4,281.67,7,2024-12-19,2025-10-22,2,2,2,222,Low-Value Customers,652.4,217.47
CUST-0576,Maria Collins,Corporate,South,Virginia,Richmond,2025-01-30,GEO-0013,226,6,2278.9,897.74,12,2025-05-18,2025-11-17,2,4,3,243,Loyal Customers,2278.9,379.82
CUST-0577,Shirley Anderson,Corporate,Central,Texas,Houston,2025-01-17,GEO-0023,9,6,1087.15,369.64,11,2025-04-20,2026-06-22,5,4,2,542,Potential Loyalists,1087.15,181.19
CUST-0578,Virginia Campbell,Corporate,West,California,San Diego,2024-06-22,GEO-0005,167,6,3708.45,1279.79,12,2024-07-28,2026-01-15,3,4,4,344,Loyal Customers,3708.45,618.07
CUST-0579,Helen Ramirez,Home Office,West,Oregon,Portland,2023-05-22,GEO-0016,251,1,716.4,252.57,4,2025-10-23,2025-10-23,2,1,2,212,Low-Value Customers,716.4,716.4
CUST-0580,Kenneth Jones,Consumer,Central,Ohio,Columbus,2022-06-28,GEO-0004,575,3,941.3000000000001,402.77,5,2023-07-13,2024-12-03,1,2,2,122,Low-Value Customers,941.3,313.77
CUST-0581,Jeffrey Thomas,Corporate,East,New Jersey,Newark,2023-03-06,GEO-0018,7,5,3640.75,1285.97,16,2023-12-29,2026-06-24,5,3,4,534,Loyal Customers,3640.75,728.15
CUST-0582,Diane Hall,Home Office,South,Florida,Tampa,2022-12-06,GEO-0009,71,8,1804.6499999999999,679.5300000000001,10,2023-04-16,2026-04-21,4,5,3,453,Loyal Customers,1804.65,225.58
CUST-0583,Brandon Moore,Corporate,East,Pennsylvania,Pittsburgh,2022-05-02,GEO-0031,175,3,5500.2,2060.66,11,2024-02-15,2026-01-07,3,2,4,324,Potential Loyalists,5500.2,1833.4
CUST-0584,Larry Hall,Corporate,East,New York,New York City,2023-10-25,GEO-0014,768,1,199.6,-86.6,1,2024-05-24,2024-05-24,1,1,1,111,Low-Value Customers,199.6,199.6
CUST-0585,Raymond Nguyen,Consumer,Central,Texas,Houston,2024-11-19,GEO-0023,49,15,7974.450000000001,2911.84,30,2024-12-11,2026-05-13,4,5,5,455,Champions,7974.45,531.63
CUST-0586,Kelly Gonzalez,Consumer,South,Florida,Orlando,2022-05-02,GEO-0021,8,5,1658.35,747.98,7,2023-10-23,2026-06-23,5,3,3,533,Loyal Customers,1658.35,331.67
CUST-0587,Kimberly Taylor,Corporate,West,Arizona,Phoenix,2023-05-27,GEO-0026,9,4,6164.2,2267.34,8,2024-09-27,2026-06-22,5,3,5,535,Loyal Customers,6164.2,1541.05
CUST-0588,Charles Adams,Home Office,South,Florida,Miami,2024-09-29,GEO-0012,263,7,1919.0,902.15,15,2024-11-12,2025-10-11,2,4,3,243,Loyal Customers,1919.0,274.14
CUST-0589,Charles Wright,Corporate,Central,Minnesota,Minneapolis,2024-07-14,GEO-0032,15,5,1873.6,773.0,7,2024-11-23,2026-06-16,5,3,3,533,Loyal Customers,1873.6,374.72
CUST-0590,Elizabeth Lopez,Consumer,Central,Texas,Houston,2024-01-26,GEO-0023,250,7,6427.85,2912.78,11,2024-07-22,2025-10-24,2,4,5,245,Loyal Customers,6427.85,918.26
CUST-0591,Ryan Morales,Consumer,West,California,Los Angeles,2022-07-10,GEO-0008,933,4,3146.1,1387.56,9,2022-09-29,2023-12-11,1,3,4,134,Loyal Customers,3146.1,786.52
CUST-0592,Carolyn Collins,Corporate,Central,Ohio,Columbus,2022-05-10,GEO-0004,29,6,9407.0,3882.9700000000003,12,2023-05-30,2026-06-02,5,4,5,545,Champions,9407.0,1567.83
CUST-0593,Heather Morgan,Consumer,South,Florida,Tampa,2023-03-10,GEO-0009,545,2,978.25,336.56,2,2023-10-13,2025-01-02,1,2,2,122,Low-Value Customers,978.25,489.12
CUST-0594,Amy Wright,Consumer,Central,Texas,Dallas,2023-11-23,GEO-0019,296,4,11628.0,4939.820000000001,12,2024-03-05,2025-09-08,2,3,5,235,Loyal Customers,11628.0,2907.0
CUST-0595,Stephen Taylor,Corporate,South,Virginia,Richmond,2023-12-05,GEO-0013,10,14,4598.35,1952.99,29,2024-02-11,2026-06-21,5,5,4,554,Champions,4598.35,328.45
CUST-0596,Zachary Miller,Consumer,South,North Carolina,Charlotte,2022-02-03,GEO-0015,254,8,4268.1,1854.74,25,2022-08-16,2025-10-20,2,5,4,254,Loyal Customers,4268.1,533.51
CUST-0597,Jessica Lee,Consumer,West,California,Los Angeles,2024-05-26,GEO-0008,95,15,10005.15,3126.0299999999997,37,2024-10-21,2026-03-28,4,5,5,455,Champions,10005.15,667.01
CUST-0598,Lisa Taylor,Home Office,Central,Texas,Austin,2022-11-22,GEO-0027,124,13,7566.8,3380.81,25,2023-01-14,2026-02-27,3,5,5,355,Loyal Customers,7566.8,582.06
CUST-0599,Victoria Scott,Consumer,Central,Ohio,Cleveland,2023-05-28,GEO-0030,554,1,916.0,453.36,4,2024-12-24,2024-12-24,1,1,2,112,Low-Value Customers,916.0,916.0
CUST-0600,David Mitchell,Corporate,East,New York,New York City,2022-04-17,GEO-0014,10,5,3999.15,1297.06,9,2024-01-05,2026-06-21,5,3,4,534,Loyal Customers,3999.15,799.83
CUST-0601,Ronald Flores,Corporate,East,Massachusetts,Boston,2024-05-29,GEO-0002,6,3,198.25,80.62,6,2024-11-09,2026-06-25,5,2,1,521,New Customers,198.25,66.08
CUST-0602,Katherine Lopez,Corporate,West,California,Los Angeles,2023-03-14,GEO-0008,986,1,758.1,364.84,2,2023-10-19,2023-10-19,1,1,2,112,Low-Value Customers,758.1,758.1
CUST-0603,Kathleen Martinez,Consumer,East,Massachusetts,Boston,2024-11-29,GEO-0002,256,2,172.2,81.09,3,2025-04-21,2025-10-18,2,2,1,221,Low-Value Customers,172.2,86.1
CUST-0604,Debra Cruz,Consumer,Central,Michigan,Detroit,2022-09-04,GEO-0024,96,2,477.1,217.55,5,2023-11-26,2026-03-27,4,2,1,421,New Customers,477.1,238.55
CUST-0605,Henry Diaz,Corporate,South,Tennessee,Nashville,2022-05-26,GEO-0017,3,2,3317.6,1337.44,5,2024-12-14,2026-06-28,5,2,4,524,New Customers,3317.6,1658.8
CUST-0606,Dorothy Roberts,Consumer,West,Oregon,Portland,2022-07-31,GEO-0016,594,3,4551.7,2008.01,9,2024-02-18,2024-11-14,1,2,4,124,At-Risk Customers,4551.7,1517.23
CUST-0607,Joshua Mitchell,Home Office,West,Arizona,Phoenix,2024-02-23,GEO-0026,65,6,8083.700000000001,2791.12,15,2024-03-08,2026-04-27,4,4,5,445,Champions,8083.7,1347.28
CUST-0608,Maria Moore,Corporate,West,Nevada,Las Vegas,2022-05-21,GEO-0029,91,11,11586.7,5172.35,32,2022-09-19,2026-04-01,4,5,5,455,Champions,11586.7,1053.34
CUST-0609,Angela Johnson,Corporate,East,New York,New York City,2024-06-20,GEO-0014,98,11,8473.05,3268.37,29,2024-09-18,2026-03-25,4,5,5,455,Champions,8473.05,770.28
CUST-0610,Brian Ramirez,Corporate,West,Nevada,Las Vegas,2024-04-23,GEO-0029,56,4,1466.5500000000002,667.8199999999999,9,2024-08-19,2026-05-06,4,3,2,432,Potential Loyalists,1466.55,366.64
CUST-0611,Brandon Cruz,Home Office,West,Washington,Spokane,2022-07-25,GEO-0007,354,4,2555.4,1054.32,9,2022-08-26,2025-07-12,2,3,3,233,Loyal Customers,2555.4,638.85
CUST-0612,Sarah Thomas,Corporate,Central,Minnesota,Minneapolis,2023-12-21,GEO-0032,2,5,2537.0,1079.34,9,2024-06-07,2026-06-29,5,3,3,533,Loyal Customers,2537.0,507.4
CUST-0613,Jason Green,Corporate,East,New Jersey,Newark,2023-07-22,GEO-0018,372,2,1205.2,606.3,5,2024-07-27,2025-06-24,2,2,2,222,Low-Value Customers,1205.2,602.6
CUST-0614,Samuel Hernandez,Consumer,Central,Texas,Dallas,2022-02-24,GEO-0019,613,1,160.3,46.39,1,2024-10-26,2024-10-26,1,1,1,111,Low-Value Customers,160.3,160.3
CUST-0615,Nathan Hill,Consumer,East,Pennsylvania,Philadelphia,2024-03-13,GEO-0006,127,4,407.9,214.96,6,2024-09-13,2026-02-24,3,3,1,331,Potential Loyalists,407.9,101.98
CUST-0616,Donna Miller,Corporate,East,New Jersey,Newark,2024-10-10,GEO-0018,37,13,7201.400000000001,2863.02,19,2024-12-07,2026-05-25,5,5,5,555,Champions,7201.4,553.95
CUST-0617,Deborah Anderson,Consumer,West,Washington,Seattle,2024-12-17,GEO-0020,92,12,7971.7,3567.6800000000003,28,2024-12-17,2026-03-31,4,5,5,455,Champions,7971.7,664.31
CUST-0618,Olivia Johnson,Home Office,Central,Texas,San Antonio,2022-09-28,GEO-0001,410,2,1567.0,707.69,3,2024-06-18,2025-05-17,1,2,3,123,At-Risk Customers,1567.0,783.5
CUST-0619,Deborah Turner,Consumer,East,New York,Buffalo,2024-08-22,GEO-0028,553,1,1438.2,530.51,2,2024-12-25,2024-12-25,1,1,2,112,Low-Value Customers,1438.2,1438.2
CUST-0620,Jerry Martinez,Consumer,West,Washington,Seattle,2022-01-29,GEO-0020,249,3,943.8000000000001,396.2,5,2022-08-19,2025-10-25,2,2,2,222,Low-Value Customers,943.8,314.6
CUST-0621,Ashley Ramirez,Consumer,West,California,San Jose,2024-03-26,GEO-0011,91,6,1809.25,830.05,9,2024-05-06,2026-04-01,4,4,3,443,Loyal Customers,1809.25,301.54
CUST-0622,Nicholas Torres,Corporate,South,Florida,Orlando,2024-05-17,GEO-0021,23,10,10029.05,3179.8999999999996,29,2024-08-05,2026-06-08,5,5,5,555,Champions,10029.05,1002.9
CUST-0623,Rachel Phillips,Consumer,West,Nevada,Las Vegas,2023-07-23,GEO-0029,137,3,217.2,101.24,7,2023-07-31,2026-02-14,3,2,1,321,Potential Loyalists,217.2,72.4
CUST-0624,David Flores,Consumer,East,Pennsylvania,Pittsburgh,2022-11-15,GEO-0031,371,7,2032.5,794.0699999999999,9,2022-12-14,2025-06-25,2,4,3,243,Loyal Customers,2032.5,290.36
CUST-0625,Jonathan Adams,Consumer,West,Washington,Seattle,2023-09-28,GEO-0020,23,15,9957.300000000001,4182.39,32,2023-11-15,2026-06-08,5,5,5,555,Champions,9957.3,663.82
CUST-0626,Rachel Parker,Corporate,East,New Jersey,Newark,2022-04-29,GEO-0018,196,11,7391.75,3473.94,27,2023-02-10,2025-12-17,3,5,5,355,Loyal Customers,7391.75,671.98
CUST-0627,Sandra Lopez,Home Office,West,Colorado,Denver,2024-07-17,GEO-0022,27,10,9939.050000000001,3814.46,23,2024-11-30,2026-06-04,5,5,5,555,Champions,9939.05,993.91
CUST-0628,Brandon Davis,Consumer,East,New York,Buffalo,2022-09-02,GEO-0028,441,2,161.45,77.28999999999999,4,2024-12-25,2025-04-16,1,2,1,121,Low-Value Customers,161.45,80.72
CUST-0629,Mary Moore,Corporate,East,New York,New York City,2024-10-13,GEO-0014,239,3,1295.45,551.75,13,2024-11-29,2025-11-04,2,2,2,222,Low-Value Customers,1295.45,431.82
CUST-0630,Brian Gutierrez,Consumer,Central,Illinois,Chicago,2022-12-08,GEO-0003,186,2,1057.0,458.0,3,2024-10-01,2025-12-27,3,2,2,322,Potential Loyalists,1057.0,528.5
CUST-0631,Melissa Taylor,Corporate,Central,Texas,Houston,2022-08-30,GEO-0023,1397,1,116.1,67.79,1,2022-09-03,2022-09-03,1,1,1,111,Low-Value Customers,116.1,116.1
CUST-0632,Jerry Brown,Consumer,South,Florida,Tampa,2023-07-12,GEO-0009,584,5,4628.3,2137.13,10,2023-12-21,2024-11-24,1,3,4,134,Loyal Customers,4628.3,925.66
CUST-0633,Angela Rodriguez,Consumer,West,Washington,Seattle,2024-10-13,GEO-0020,61,5,3418.25,1435.32,11,2024-11-29,2026-05-01,4,3,4,434,Loyal Customers,3418.25,683.65
CUST-0634,Ryan Rogers,Consumer,South,Virginia,Richmond,2025-03-06,GEO-0013,243,3,532.85,281.85,4,2025-06-05,2025-10-31,2,2,1,221,Low-Value Customers,532.85,177.62
CUST-0635,Nancy Mitchell,Consumer,West,Oregon,Portland,2025-03-21,GEO-0016,20,3,4622.15,1107.52,5,2025-05-02,2026-06-11,5,2,4,524,New Customers,4622.15,1540.72
CUST-0636,Frank Anderson,Consumer,West,California,Los Angeles,2022-04-01,GEO-0008,484,6,3022.15,1301.04,10,2022-04-16,2025-03-04,1,4,3,143,Loyal Customers,3022.15,503.69
CUST-0637,Joyce Johnson,Consumer,South,Tennessee,Nashville,2024-01-16,GEO-0017,319,1,196.0,98.22,4,2025-08-16,2025-08-16,2,1,1,211,Low-Value Customers,196.0,196.0
CUST-0638,Deborah Martin,Consumer,West,California,San Diego,2025-02-06,GEO-0005,50,11,11401.0,4396.23,16,2025-02-08,2026-05-12,4,5,5,455,Champions,11401.0,1036.45
CUST-0639,Aaron Turner,Consumer,East,New Jersey,Newark,2024-05-02,GEO-0018,109,12,10167.95,4357.43,18,2024-10-24,2026-03-14,3,5,5,355,Loyal Customers,10167.95,847.33
CUST-0640,Christina Green,Consumer,West,Washington,Seattle,2025-03-16,GEO-0020,7,5,8538.6,3604.06,12,2025-06-12,2026-06-24,5,3,5,535,Loyal Customers,8538.6,1707.72
CUST-0641,Melissa Thomas,Consumer,West,California,San Jose,2023-01-03,GEO-0011,296,5,10340.25,3680.29,14,2023-03-19,2025-09-08,2,3,5,235,Loyal Customers,10340.25,2068.05
CUST-0642,Donald Gutierrez,Home Office,South,Florida,Miami,2022-05-22,GEO-0012,255,10,4437.15,1965.87,16,2022-09-22,2025-10-19,2,5,4,254,Loyal Customers,4437.15,443.72
CUST-0643,Douglas Reyes,Home Office,Central,Texas,Austin,2023-11-02,GEO-0027,36,13,11728.75,4470.03,37,2023-12-24,2026-05-26,5,5,5,555,Champions,11728.75,902.21
CUST-0644,Barbara Peterson,Consumer,Central,Ohio,Cleveland,2023-02-15,GEO-0030,245,2,654.0,352.38,6,2023-12-05,2025-10-29,2,2,2,222,Low-Value Customers,654.0,327.0
CUST-0645,Donna Hill,Corporate,East,New Jersey,Newark,2024-08-08,GEO-0018,415,1,899.0,374.95,1,2025-05-12,2025-05-12,1,1,2,112,Low-Value Customers,899.0,899.0
CUST-0646,Melissa Murphy,Home Office,East,Pennsylvania,Philadelphia,2025-01-24,GEO-0006,4,15,4927.8,1875.47,30,2025-03-24,2026-06-27,5,5,4,554,Champions,4927.8,328.52
CUST-0647,Ruth Young,Consumer,South,Florida,Orlando,2022-02-18,GEO-0021,223,3,5595.2,2473.69,15,2023-01-13,2025-11-20,2,2,4,224,At-Risk Customers,5595.2,1865.07
CUST-0648,Dorothy Cooper,Consumer,West,California,Los Angeles,2023-11-18,GEO-0008,926,1,129.0,77.5,1,2023-12-18,2023-12-18,1,1,1,111,Low-Value Customers,129.0,129.0
CUST-0649,James Carter,Home Office,Central,Texas,Austin,2022-08-01,GEO-0027,2,6,9917.25,4188.64,14,2023-11-11,2026-06-29,5,4,5,545,Champions,9917.25,1652.88
CUST-0650,Anthony Ortiz,Home Office,South,Florida,Orlando,2024-10-04,GEO-0021,115,5,2809.1,952.03,16,2024-12-16,2026-03-08,3,3,3,333,Loyal Customers,2809.1,561.82
CUST-0651,Linda Jackson,Corporate,West,Washington,Spokane,2022-03-31,GEO-0007,44,10,6456.35,2642.1800000000003,22,2022-04-09,2026-05-18,4,5,5,455,Champions,6456.35,645.64
CUST-0652,Christina Robinson,Home Office,South,Florida,Orlando,2024-02-02,GEO-0021,110,3,2067.2,994.99,8,2024-12-13,2026-03-13,3,2,3,323,Potential Loyalists,2067.2,689.07
CUST-0653,Ryan Hernandez,Corporate,West,Arizona,Phoenix,2024-03-18,GEO-0026,158,7,2673.35,1104.6200000000001,20,2024-11-29,2026-01-24,3,4,3,343,Loyal Customers,2673.35,381.91
CUST-0654,Elizabeth Davis,Consumer,West,Arizona,Phoenix,2023-04-30,GEO-0026,224,3,741.4,328.28999999999996,5,2023-09-28,2025-11-19,2,2,2,222,Low-Value Customers,741.4,247.13
CUST-0655,Donna King,Home Office,South,Florida,Miami,2023-10-31,GEO-0012,97,2,917.4000000000001,403.22,3,2024-11-30,2026-03-26,4,2,2,422,New Customers,917.4,458.7
CUST-0656,Joshua Edwards,Consumer,West,Washington,Seattle,2023-02-20,GEO-0020,75,1,567.0,262.77,3,2026-04-17,2026-04-17,4,1,1,411,New Customers,567.0,567.0
CUST-0657,Sarah Wilson,Consumer,East,New York,New York City,2024-07-09,GEO-0014,8,2,1903.3,726.5,7,2025-10-21,2026-06-23,5,2,3,523,New Customers,1903.3,951.65
CUST-0658,Cynthia Green,Consumer,Central,Ohio,Columbus,2023-03-02,GEO-0004,93,5,5678.05,2309.34,10,2023-10-27,2026-03-30,4,3,4,434,Loyal Customers,5678.05,1135.61
CUST-0659,Laura Flores,Consumer,West,Colorado,Denver,2022-07-05,GEO-0022,964,5,5438.8,2068.6,13,2022-12-07,2023-11-10,1,3,4,134,Loyal Customers,5438.8,1087.76
CUST-0660,Christopher Hill,Home Office,West,California,San Diego,2023-03-17,GEO-0005,46,8,8562.85,3403.9700000000003,15,2023-05-27,2026-05-16,4,5,5,455,Champions,8562.85,1070.36
CUST-0661,Adam Adams,Consumer,East,New Jersey,Newark,2023-12-30,GEO-0018,188,7,5354.0,2036.08,9,2024-01-07,2025-12-25,3,4,4,344,Loyal Customers,5354.0,764.86
CUST-0662,Ronald Rogers,Consumer,Central,Texas,Austin,2023-06-17,GEO-0027,201,1,379.05,152.42,1,2025-12-12,2025-12-12,3,1,1,311,Low-Value Customers,379.05,379.05
CUST-0663,Jose Thompson,Consumer,South,Florida,Miami,2024-07-15,GEO-0012,289,1,123.5,62.35,2,2025-09-15,2025-09-15,2,1,1,211,Low-Value Customers,123.5,123.5
CUST-0664,Anna Peterson,Consumer,South,North Carolina,Charlotte,2022-07-28,GEO-0015,5,4,1903.2,896.1,8,2024-05-19,2026-06-26,5,3,3,533,Loyal Customers,1903.2,475.8
CUST-0665,Aaron Moore,Consumer,West,California,San Jose,2023-04-01,GEO-0011,98,4,980.8,455.39,7,2023-08-31,2026-03-25,4,3,2,432,Potential Loyalists,980.8,245.2
CUST-0666,Thomas Sanchez,Home Office,Central,Ohio,Cleveland,2022-06-22,GEO-0030,33,12,3501.1,1586.12,21,2022-12-14,2026-05-29,5,5,4,554,Champions,3501.1,291.76
CUST-0667,Justin King,Home Office,West,Washington,Seattle,2022-02-14,GEO-0020,500,2,584.1,239.94,2,2024-12-11,2025-02-16,1,2,2,122,Low-Value Customers,584.1,292.05
CUST-0668,William Sanchez,Home Office,South,Georgia,Atlanta,2022-09-21,GEO-0010,948,1,598.0,307.22,2,2023-11-26,2023-11-26,1,1,2,112,Low-Value Customers,598.0,598.0
CUST-0669,Barbara Nelson,Consumer,South,North Carolina,Charlotte,2022-04-14,GEO-0015,179,6,5239.55,2203.7,13,2022-06-23,2026-01-03,3,4,4,344,Loyal Customers,5239.55,873.26
CUST-0670,Nancy Parker,Home Office,South,Florida,Miami,2024-10-13,GEO-0012,87,2,403.65,180.70999999999998,9,2025-11-04,2026-04-05,4,2,1,421,New Customers,403.65,201.82
CUST-0671,Patricia Carter,Corporate,East,New York,Buffalo,2023-12-26,GEO-0028,6,14,12476.25,5273.81,30,2024-02-28,2026-06-25,5,5,5,555,Champions,12476.25,891.16
CUST-0672,Betty White,Consumer,South,Georgia,Atlanta,2022-11-01,GEO-0010,264,3,2355.2,954.36,5,2022-12-12,2025-10-10,2,2,3,223,At-Risk Customers,2355.2,785.07
CUST-0673,Robert Young,Corporate,South,Virginia,Richmond,2024-04-23,GEO-0013,477,3,632.1,342.32,4,2024-05-03,2025-03-11,1,2,2,122,Low-Value Customers,632.1,210.7
CUST-0674,Douglas Peterson,Consumer,West,Washington,Spokane,2023-07-27,GEO-0007,90,2,438.4,28.88,2,2026-03-15,2026-04-02,4,2,1,421,New Customers,438.4,219.2
CUST-0675,Deborah Moore,Consumer,East,New Jersey,Newark,2025-01-18,GEO-0018,193,4,9510.1,4151.83,10,2025-03-11,2025-12-20,3,3,5,335,Loyal Customers,9510.1,2377.52
CUST-0676,Heather Williams,Home Office,Central,Ohio,Columbus,2024-09-09,GEO-0004,254,7,2097.95,886.51,15,2024-10-16,2025-10-20,2,4,3,243,Loyal Customers,2097.95,299.71
CUST-0677,Helen Morales,Consumer,Central,Texas,San Antonio,2024-03-06,GEO-0001,84,1,47.6,11.09,2,2026-04-08,2026-04-08,4,1,1,411,New Customers,47.6,47.6
CUST-0678,Steven White,Consumer,East,Massachusetts,Boston,2022-03-02,GEO-0002,120,4,9996.25,4226.6900000000005,11,2022-05-05,2026-03-03,3,3,5,335,Loyal Customers,9996.25,2499.06
CUST-0679,Zachary Scott,Consumer,South,Tennessee,Nashville,2024-12-20,GEO-0017,53,9,11501.35,4379.09,26,2025-03-27,2026-05-09,4,5,5,455,Champions,11501.35,1277.93
CUST-0680,Amanda Robinson,Home Office,West,Oregon,Portland,2023-05-23,GEO-0016,121,2,311.5,178.51999999999998,4,2025-03-13,2026-03-02,3,2,1,321,Potential Loyalists,311.5,155.75
CUST-0681,Gregory Walker,Consumer,West,California,San Jose,2023-03-26,GEO-0011,667,1,224.1,100.91,1,2024-09-02,2024-09-02,1,1,1,111,Low-Value Customers,224.1,224.1
CUST-0682,Brenda Roberts,Consumer,East,New York,Buffalo,2022-12-27,GEO-0028,323,2,739.25,195.25,6,2025-08-05,2025-08-12,2,2,2,222,Low-Value Customers,739.25,369.62
CUST-0683,Mark Green,Corporate,Central,Ohio,Columbus,2025-04-26,GEO-0004,23,15,13192.949999999999,5083.349999999999,25,2025-06-02,2026-06-08,5,5,5,555,Champions,13192.95,879.53
CUST-0684,Patricia Rivera,Home Office,West,Nevada,Las Vegas,2025-02-27,GEO-0029,387,3,354.7,148.53,10,2025-03-31,2025-06-09,1,2,1,121,Low-Value Customers,354.7,118.23
